"film_id","title","description","release_year","language_id","rental_duration","rental_rate","length","replacement_cost","rating","last_update","special_features","fulltext"
286,"Enough Raging","A Astounding Character Study of a Boat And a Secret Agent who must Find a Mad Cow in The Sahara Desert",2006,1,7,"2.99",158,"16.99","NC-17","2013-05-26 14:50:58.951","{Commentaries}","'agent':13 'astound':4 'boat':9 'charact':5 'cow':19 'desert':23 'enough':1 'find':16 'mad':18 'must':15 'rage':2 'sahara':22 'secret':12 'studi':6"
295,"Expendable Stallion","A Amazing Character Study of a Mad Cow And a Squirrel who must Discover a Hunter in A U-Boat",2006,1,3,"0.99",97,"14.99","PG","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'amaz':4 'boat':23 'charact':5 'cow':10 'discov':16 'expend':1 'hunter':18 'mad':9 'must':15 'squirrel':13 'stallion':2 'studi':6 'u':22 'u-boat':21"
298,"Eyes Driving","A Thrilling Story of a Cat And a Waitress who must Fight a Explorer in The Outback",2006,1,4,"2.99",172,"13.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'cat':8 'drive':2 'explor':16 'eye':1 'fight':14 'must':13 'outback':19 'stori':5 'thrill':4 'waitress':11"
306,"Feathers Metal","A Thoughtful Yarn of a Monkey And a Teacher who must Find a Dog in Australia",2006,1,3,"0.99",104,"12.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'australia':18 'dog':16 'feather':1 'find':14 'metal':2 'monkey':8 'must':13 'teacher':11 'thought':4 'yarn':5"
308,"Ferris Mother","A Touching Display of a Frisbee And a Frisbee who must Kill a Girl in The Gulf of Mexico",2006,1,3,"2.99",142,"13.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'display':5 'ferri':1 'frisbe':8,11 'girl':16 'gulf':19 'kill':14 'mexico':21 'mother':2 'must':13 'touch':4"
311,"Fiction Christmas","A Emotional Yarn of a A Shark And a Student who must Battle a Robot in An Abandoned Mine Shaft",2006,1,4,"0.99",72,"14.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'abandon':20 'battl':15 'christma':2 'emot':4 'fiction':1 'mine':21 'must':14 'robot':17 'shaft':22 'shark':9 'student':12 'yarn':5"
314,"Fight Jawbreaker","A Intrepid Panorama of a Womanizer And a Girl who must Escape a Girl in A Manhattan Penthouse",2006,1,3,"0.99",91,"13.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'escap':14 'fight':1 'girl':11,16 'intrepid':4 'jawbreak':2 'manhattan':19 'must':13 'panorama':5 'penthous':20 'woman':8"
318,"Firehouse Vietnam","A Awe-Inspiring Character Study of a Boat And a Boy who must Kill a Pastry Chef in The Sahara Desert",2006,1,7,"0.99",103,"14.99","G","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'awe':5 'awe-inspir':4 'boat':11 'boy':14 'charact':7 'chef':20 'desert':24 'firehous':1 'inspir':6 'kill':17 'must':16 'pastri':19 'sahara':23 'studi':8 'vietnam':2"
329,"Forrest Sons","A Thrilling Documentary of a Forensic Psychologist And a Butler who must Defeat a Explorer in A Jet Boat",2006,1,4,"2.99",63,"15.99","R","2013-05-26 14:50:58.951","{Commentaries}","'boat':21 'butler':12 'defeat':15 'documentari':5 'explor':17 'forens':8 'forrest':1 'jet':20 'must':14 'psychologist':9 'son':2 'thrill':4"
332,"Frankenstein Stranger","A Insightful Character Study of a Feminist And a Pioneer who must Pursue a Pastry Chef in Nigeria",2006,1,7,"0.99",159,"16.99","NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'charact':5 'chef':18 'feminist':9 'frankenstein':1 'insight':4 'must':14 'nigeria':20 'pastri':17 'pioneer':12 'pursu':15 'stranger':2 'studi':6"
333,"Freaky Pocus","A Fast-Paced Documentary of a Pastry Chef And a Crocodile who must Chase a Squirrel in The Gulf of Mexico",2006,1,7,"2.99",126,"16.99","R","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'chase':17 'chef':11 'crocodil':14 'documentari':7 'fast':5 'fast-pac':4 'freaki':1 'gulf':22 'mexico':24 'must':16 'pace':6 'pastri':10 'pocus':2 'squirrel':19"
340,"Frontier Cabin","A Emotional Story of a Madman And a Waitress who must Battle a Teacher in An Abandoned Fun House",2006,1,6,"4.99",183,"14.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes""}","'abandon':19 'battl':14 'cabin':2 'emot':4 'frontier':1 'fun':20 'hous':21 'madman':8 'must':13 'stori':5 'teacher':16 'waitress':11"
341,"Frost Head","A Amazing Reflection of a Lumberjack And a Cat who must Discover a Husband in A MySQL Convention",2006,1,5,"0.99",82,"13.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'amaz':4 'cat':11 'convent':20 'discov':14 'frost':1 'head':2 'husband':16 'lumberjack':8 'must':13 'mysql':19 'reflect':5"
343,"Full Flatliners","A Beautiful Documentary of a Astronaut And a Moose who must Pursue a Monkey in A Shark Tank",2006,1,6,"2.99",94,"14.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'astronaut':8 'beauti':4 'documentari':5 'flatlin':2 'full':1 'monkey':16 'moos':11 'must':13 'pursu':14 'shark':19 'tank':20"
346,"Galaxy Sweethearts","A Emotional Reflection of a Womanizer And a Pioneer who must Face a Squirrel in Berlin",2006,1,4,"4.99",128,"13.99","R","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'berlin':18 'emot':4 'face':14 'galaxi':1 'must':13 'pioneer':11 'reflect':5 'squirrel':16 'sweetheart':2 'woman':8"
357,"Gilbert Pelican","A Fateful Tale of a Man And a Feminist who must Conquer a Crocodile in A Manhattan Penthouse",2006,1,7,"0.99",114,"13.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'conquer':14 'crocodil':16 'fate':4 'feminist':11 'gilbert':1 'man':8 'manhattan':19 'must':13 'pelican':2 'penthous':20 'tale':5"
362,"Glory Tracy","A Amazing Saga of a Woman And a Womanizer who must Discover a Cat in The First Manned Space Station",2006,1,7,"2.99",115,"13.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'amaz':4 'cat':16 'discov':14 'first':19 'glori':1 'man':20 'must':13 'saga':5 'space':21 'station':22 'traci':2 'woman':8,11"
363,"Go Purple","A Fast-Paced Display of a Car And a Database Administrator who must Battle a Woman in A Baloon",2006,1,3,"0.99",54,"12.99","R","2013-05-26 14:50:58.951","{Trailers}","'administr':14 'baloon':22 'battl':17 'car':10 'databas':13 'display':7 'fast':5 'fast-pac':4 'go':1 'must':16 'pace':6 'purpl':2 'woman':19"
364,"Godfather Diary","A Stunning Saga of a Lumberjack And a Squirrel who must Chase a Car in The Outback",2006,1,3,"2.99",73,"14.99","NC-17","2013-05-26 14:50:58.951","{Trailers}","'car':16 'chase':14 'diari':2 'godfath':1 'lumberjack':8 'must':13 'outback':19 'saga':5 'squirrel':11 'stun':4"
373,"Graduate Lord","A Lacklusture Epistle of a Girl And a A Shark who must Meet a Mad Scientist in Ancient China",2006,1,7,"2.99",156,"14.99","G","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'ancient':20 'china':21 'epistl':5 'girl':8 'graduat':1 'lacklustur':4 'lord':2 'mad':17 'meet':15 'must':14 'scientist':18 'shark':12"
379,"Greedy Roots","A Amazing Reflection of a A Shark And a Butler who must Chase a Hunter in The Canadian Rockies",2006,1,7,"0.99",166,"14.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'amaz':4 'butler':12 'canadian':20 'chase':15 'greedi':1 'hunter':17 'must':14 'reflect':5 'rocki':21 'root':2 'shark':9"
383,"Groove Fiction","A Unbelieveable Reflection of a Moose And a A Shark who must Defeat a Lumberjack in An Abandoned Mine Shaft",2006,1,6,"0.99",111,"13.99","NC-17","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'abandon':20 'defeat':15 'fiction':2 'groov':1 'lumberjack':17 'mine':21 'moos':8 'must':14 'reflect':5 'shaft':22 'shark':12 'unbeliev':4"
386,"Gump Date","A Intrepid Yarn of a Explorer And a Student who must Kill a Husband in An Abandoned Mine Shaft",2006,1,3,"4.99",53,"12.99","NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'abandon':19 'date':2 'explor':8 'gump':1 'husband':16 'intrepid':4 'kill':14 'mine':20 'must':13 'shaft':21 'student':11 'yarn':5"
388,"Gunfight Moon","A Epic Reflection of a Pastry Chef And a Explorer who must Reach a Dentist in The Sahara Desert",2006,1,5,"0.99",70,"16.99","NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'chef':9 'dentist':17 'desert':21 'epic':4 'explor':12 'gunfight':1 'moon':2 'must':14 'pastri':8 'reach':15 'reflect':5 'sahara':20"
392,"Hall Cassidy","A Beautiful Panorama of a Pastry Chef And a A Shark who must Battle a Pioneer in Soviet Georgia",2006,1,5,"4.99",51,"13.99","NC-17","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'battl':16 'beauti':4 'cassidi':2 'chef':9 'georgia':21 'hall':1 'must':15 'panorama':5 'pastri':8 'pioneer':18 'shark':13 'soviet':20"
449,"Identity Lover","A Boring Tale of a Composer And a Mad Cow who must Defeat a Car in The Outback",2006,1,4,"2.99",119,"12.99","PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'bore':4 'car':17 'compos':8 'cow':12 'defeat':15 'ident':1 'lover':2 'mad':11 'must':14 'outback':20 'tale':5"
400,"Hardly Robbers","A Emotional Character Study of a Hunter And a Car who must Kill a Woman in Berlin",2006,1,7,"2.99",72,"15.99","R","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'berlin':19 'car':12 'charact':5 'emot':4 'hard':1 'hunter':9 'kill':15 'must':14 'robber':2 'studi':6 'woman':17"
402,"Harper Dying","A Awe-Inspiring Reflection of a Woman And a Cat who must Confront a Feminist in The Sahara Desert",2006,1,3,"0.99",52,"15.99","G","2013-05-26 14:50:58.951","{Trailers}","'awe':5 'awe-inspir':4 'cat':13 'confront':16 'desert':22 'die':2 'feminist':18 'harper':1 'inspir':6 'must':15 'reflect':7 'sahara':21 'woman':10"
405,"Haunted Antitrust","A Amazing Saga of a Man And a Dentist who must Reach a Technical Writer in Ancient India",2006,1,6,"4.99",76,"13.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'amaz':4 'ancient':19 'antitrust':2 'dentist':11 'haunt':1 'india':20 'man':8 'must':13 'reach':14 'saga':5 'technic':16 'writer':17"
407,"Hawk Chill","A Action-Packed Drama of a Mad Scientist And a Composer who must Outgun a Car in Australia",2006,1,5,"0.99",47,"12.99","PG-13","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'action':5 'action-pack':4 'australia':21 'car':19 'chill':2 'compos':14 'drama':7 'hawk':1 'mad':10 'must':16 'outgun':17 'pack':6 'scientist':11"
411,"Heavenly Gun","A Beautiful Yarn of a Forensic Psychologist And a Frisbee who must Battle a Moose in A Jet Boat",2006,1,5,"4.99",49,"13.99","NC-17","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'battl':15 'beauti':4 'boat':21 'forens':8 'frisbe':12 'gun':2 'heaven':1 'jet':20 'moos':17 'must':14 'psychologist':9 'yarn':5"
413,"Hedwig Alter","A Action-Packed Yarn of a Womanizer And a Lumberjack who must Chase a Sumo Wrestler in A Monastery",2006,1,7,"2.99",169,"16.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'action':5 'action-pack':4 'alter':2 'chase':16 'hedwig':1 'lumberjack':13 'monasteri':22 'must':15 'pack':6 'sumo':18 'woman':10 'wrestler':19 'yarn':7"
424,"Holocaust Highball","A Awe-Inspiring Yarn of a Composer And a Man who must Find a Robot in Soviet Georgia",2006,1,6,"0.99",149,"12.99","R","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'awe':5 'awe-inspir':4 'compos':10 'find':16 'georgia':21 'highbal':2 'holocaust':1 'inspir':6 'man':13 'must':15 'robot':18 'soviet':20 'yarn':7"
426,"Home Pity","A Touching Panorama of a Man And a Secret Agent who must Challenge a Teacher in A MySQL Convention",2006,1,7,"4.99",185,"15.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'agent':12 'challeng':15 'convent':21 'home':1 'man':8 'must':14 'mysql':20 'panorama':5 'piti':2 'secret':11 'teacher':17 'touch':4"
431,"Hoosiers Birdcage","A Astounding Display of a Explorer And a Boat who must Vanquish a Car in The First Manned Space Station",2006,1,3,"2.99",176,"12.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'astound':4 'birdcag':2 'boat':11 'car':16 'display':5 'explor':8 'first':19 'hoosier':1 'man':20 'must':13 'space':21 'station':22 'vanquish':14"
436,"Hours Rage","A Fateful Story of a Explorer And a Feminist who must Meet a Technical Writer in Soviet Georgia",2006,1,4,"0.99",122,"14.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'explor':8 'fate':4 'feminist':11 'georgia':20 'hour':1 'meet':14 'must':13 'rage':2 'soviet':19 'stori':5 'technic':16 'writer':17"
437,"House Dynamite","A Taut Story of a Pioneer And a Squirrel who must Battle a Student in Soviet Georgia",2006,1,7,"2.99",109,"13.99","R","2013-05-26 14:50:58.951","{Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'battl':14 'dynamit':2 'georgia':19 'hous':1 'must':13 'pioneer':8 'soviet':18 'squirrel':11 'stori':5 'student':16 'taut':4"
451,"Igby Maker","A Epic Documentary of a Hunter And a Dog who must Outgun a Dog in A Baloon Factory",2006,1,7,"4.99",160,"12.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'baloon':19 'documentari':5 'dog':11,16 'epic':4 'factori':20 'hunter':8 'igbi':1 'maker':2 'must':13 'outgun':14"
452,"Illusion Amelie","A Emotional Epistle of a Boat And a Mad Scientist who must Outrace a Robot in An Abandoned Mine Shaft",2006,1,4,"0.99",122,"15.99","R","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'abandon':20 'ameli':2 'boat':8 'emot':4 'epistl':5 'illus':1 'mad':11 'mine':21 'must':14 'outrac':15 'robot':17 'scientist':12 'shaft':22"
461,"Insects Stone","A Epic Display of a Butler And a Dog who must Vanquish a Crocodile in A Manhattan Penthouse",2006,1,3,"0.99",123,"14.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'butler':8 'crocodil':16 'display':5 'dog':11 'epic':4 'insect':1 'manhattan':19 'must':13 'penthous':20 'stone':2 'vanquish':14"
464,"Intentions Empire","A Astounding Epistle of a Cat And a Cat who must Conquer a Mad Cow in A U-Boat",2006,1,3,"2.99",107,"13.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'astound':4 'boat':22 'cat':8,11 'conquer':14 'cow':17 'empir':2 'epistl':5 'intent':1 'mad':16 'must':13 'u':21 'u-boat':20"
468,"Invasion Cyclone","A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery",2006,1,5,"2.99",97,"12.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'charact':5 'cyclon':2 'explor':18 'invas':1 'lacklustur':4 'mad':9 'monasteri':21 'must':15 'outrac':16 'scientist':10 'studi':6 'woman':13"
473,"Jacket Frisco","A Insightful Reflection of a Womanizer And a Husband who must Conquer a Pastry Chef in A Baloon",2006,1,5,"2.99",181,"16.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'baloon':20 'chef':17 'conquer':14 'frisco':2 'husband':11 'insight':4 'jacket':1 'must':13 'pastri':16 'reflect':5 'woman':8"
477,"Jawbreaker Brooklyn","A Stunning Reflection of a Boat And a Pastry Chef who must Succumb a A Shark in A Jet Boat",2006,1,5,"0.99",118,"15.99","PG","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'boat':8,22 'brooklyn':2 'chef':12 'jawbreak':1 'jet':21 'must':14 'pastri':11 'reflect':5 'shark':18 'stun':4 'succumb':15"
479,"Jedi Beneath","A Astounding Reflection of a Explorer And a Dentist who must Pursue a Student in Nigeria",2006,1,7,"0.99",128,"12.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes""}","'astound':4 'beneath':2 'dentist':11 'explor':8 'jedi':1 'must':13 'nigeria':18 'pursu':14 'reflect':5 'student':16"
482,"Jeopardy Encino","A Boring Panorama of a Man And a Mad Cow who must Face a Explorer in Ancient India",2006,1,3,"0.99",102,"12.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'ancient':19 'bore':4 'cow':12 'encino':2 'explor':17 'face':15 'india':20 'jeopardi':1 'mad':11 'man':8 'must':14 'panorama':5"
484,"Jerk Paycheck","A Touching Character Study of a Pastry Chef And a Database Administrator who must Reach a A Shark in Ancient Japan",2006,1,3,"2.99",172,"13.99","NC-17","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'administr':14 'ancient':22 'charact':5 'chef':10 'databas':13 'japan':23 'jerk':1 'must':16 'pastri':9 'paycheck':2 'reach':17 'shark':20 'studi':6 'touch':4"
485,"Jersey Sassy","A Lacklusture Documentary of a Madman And a Mad Cow who must Find a Feminist in Ancient Japan",2006,1,6,"4.99",60,"16.99","PG","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'ancient':19 'cow':12 'documentari':5 'feminist':17 'find':15 'japan':20 'jersey':1 'lacklustur':4 'mad':11 'madman':8 'must':14 'sassi':2"
486,"Jet Neighbors","A Amazing Display of a Lumberjack And a Teacher who must Outrace a Woman in A U-Boat",2006,1,7,"4.99",59,"14.99","R","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'amaz':4 'boat':21 'display':5 'jet':1 'lumberjack':8 'must':13 'neighbor':2 'outrac':14 'teacher':11 'u':20 'u-boat':19 'woman':16"
489,"Juggler Hardly","A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California",2006,1,4,"0.99",54,"14.99","PG-13","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'astronaut':12 'california':19 'car':17 'challeng':15 'cow':9 'epic':4 'hard':2 'juggler':1 'mad':8 'must':14 'stori':5"
490,"Jumanji Blade","A Intrepid Yarn of a Husband And a Womanizer who must Pursue a Mad Scientist in New Orleans",2006,1,4,"2.99",121,"13.99","G","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'blade':2 'husband':8 'intrepid':4 'jumanji':1 'mad':16 'must':13 'new':19 'orlean':20 'pursu':14 'scientist':17 'woman':11 'yarn':5"
497,"Kill Brotherhood","A Touching Display of a Hunter And a Secret Agent who must Redeem a Husband in The Outback",2006,1,4,"0.99",54,"15.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'agent':12 'brotherhood':2 'display':5 'hunter':8 'husband':17 'kill':1 'must':14 'outback':20 'redeem':15 'secret':11 'touch':4"
506,"Lady Stage","A Beautiful Character Study of a Woman And a Man who must Pursue a Explorer in A U-Boat",2006,1,4,"4.99",67,"14.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'beauti':4 'boat':22 'charact':5 'explor':17 'ladi':1 'man':12 'must':14 'pursu':15 'stage':2 'studi':6 'u':21 'u-boat':20 'woman':9"
507,"Ladybugs Armageddon","A Fateful Reflection of a Dog And a Mad Scientist who must Meet a Mad Scientist in New Orleans",2006,1,4,"0.99",113,"13.99","NC-17","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'armageddon':2 'dog':8 'fate':4 'ladybug':1 'mad':11,17 'meet':15 'must':14 'new':20 'orlean':21 'reflect':5 'scientist':12,18"
515,"Legally Secretary","A Astounding Tale of a A Shark And a Moose who must Meet a Womanizer in The Sahara Desert",2006,1,7,"4.99",113,"14.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'astound':4 'desert':21 'legal':1 'meet':15 'moos':12 'must':14 'sahara':20 'secretari':2 'shark':9 'tale':5 'woman':17"
518,"Liaisons Sweet","A Boring Drama of a A Shark And a Explorer who must Redeem a Waitress in The Canadian Rockies",2006,1,5,"4.99",140,"15.99","PG","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'bore':4 'canadian':20 'drama':5 'explor':12 'liaison':1 'must':14 'redeem':15 'rocki':21 'shark':9 'sweet':2 'waitress':17"
524,"Lion Uncut","A Intrepid Display of a Pastry Chef And a Cat who must Kill a A Shark in Ancient China",2006,1,6,"0.99",50,"13.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'ancient':20 'cat':12 'chef':9 'china':21 'display':5 'intrepid':4 'kill':15 'lion':1 'must':14 'pastri':8 'shark':18 'uncut':2"
529,"Lonely Elephant","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",2006,1,3,"2.99",67,"12.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'challeng':14 'dog':11 'eleph':2 'explor':16 'georgia':19 'intrepid':4 'lone':1 'must':13 'soviet':18 'stori':5 'student':8"
545,"Madness Attacks","A Fanciful Tale of a Squirrel And a Boat who must Defeat a Crocodile in The Gulf of Mexico",2006,1,4,"0.99",178,"14.99","PG-13","2013-05-26 14:50:58.951","{Trailers}","'attack':2 'boat':11 'crocodil':16 'defeat':14 'fanci':4 'gulf':19 'mad':1 'mexico':21 'must':13 'squirrel':8 'tale':5"
552,"Majestic Floats","A Thrilling Character Study of a Moose And a Student who must Escape a Butler in The First Manned Space Station",2006,1,5,"0.99",130,"15.99","PG","2013-05-26 14:50:58.951","{Trailers}","'butler':17 'charact':5 'escap':15 'first':20 'float':2 'majest':1 'man':21 'moos':9 'must':14 'space':22 'station':23 'student':12 'studi':6 'thrill':4"
553,"Maker Gables","A Stunning Display of a Moose And a Database Administrator who must Pursue a Composer in A Jet Boat",2006,1,4,"0.99",136,"12.99","PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes"",""Behind the Scenes""}","'administr':12 'boat':21 'compos':17 'databas':11 'display':5 'gabl':2 'jet':20 'maker':1 'moos':8 'must':14 'pursu':15 'stun':4"
562,"Masked Bubble","A Fanciful Documentary of a Pioneer And a Boat who must Pursue a Pioneer in An Abandoned Mine Shaft",2006,1,6,"0.99",151,"12.99","PG-13","2013-05-26 14:50:58.951","{Commentaries,""Behind the Scenes""}","'abandon':19 'boat':11 'bubbl':2 'documentari':5 'fanci':4 'mask':1 'mine':20 'must':13 'pioneer':8,16 'pursu':14 'shaft':21"
563,"Massacre Usual","A Fateful Reflection of a Waitress And a Crocodile who must Challenge a Forensic Psychologist in California",2006,1,6,"4.99",165,"16.99","R","2013-05-26 14:50:58.951","{Commentaries}","'california':19 'challeng':14 'crocodil':11 'fate':4 'forens':16 'massacr':1 'must':13 'psychologist':17 'reflect':5 'usual':2 'waitress':8"
576,"Mighty Luck","A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention",2006,1,7,"2.99",122,"13.99","PG","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'administr':18 'astound':4 'convent':22 'databas':17 'epistl':5 'escap':15 'luck':2 'mad':8 'mighti':1 'must':14 'mysql':21 'pioneer':12 'scientist':9"
578,"Million Ace","A Brilliant Documentary of a Womanizer And a Squirrel who must Find a Technical Writer in The Sahara Desert",2006,1,4,"4.99",142,"16.99","PG-13","2013-05-26 14:50:58.951","{""Deleted Scenes""}","'ace':2 'brilliant':4 'desert':21 'documentari':5 'find':14 'million':1 'must':13 'sahara':20 'squirrel':11 'technic':16 'woman':8 'writer':17"
580,"Mine Titans","A Amazing Yarn of a Robot And a Womanizer who must Discover a Forensic Psychologist in Berlin",2006,1,3,"4.99",166,"12.99","PG-13","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'amaz':4 'berlin':19 'discov':14 'forens':16 'mine':1 'must':13 'psychologist':17 'robot':8 'titan':2 'woman':11 'yarn':5"
581,"Minority Kiss","A Insightful Display of a Lumberjack And a Sumo Wrestler who must Meet a Man in The Outback",2006,1,4,"0.99",59,"16.99","G","2013-05-26 14:50:58.951","{Trailers}","'display':5 'insight':4 'kiss':2 'lumberjack':8 'man':17 'meet':15 'minor':1 'must':14 'outback':20 'sumo':11 'wrestler':12"
593,"Monterey Labyrinth","A Awe-Inspiring Drama of a Monkey And a Composer who must Escape a Feminist in A U-Boat",2006,1,6,"0.99",158,"13.99","G","2013-05-26 14:50:58.951","{Trailers,Commentaries}","'awe':5 'awe-inspir':4 'boat':23 'compos':13 'drama':7 'escap':16 'feminist':18 'inspir':6 'labyrinth':2 'monkey':10 'monterey':1 'must':15 'u':22 'u-boat':21"
597,"Moonwalker Fool","A Epic Drama of a Feminist And a Pioneer who must Sink a Composer in New Orleans",2006,1,5,"4.99",184,"12.99","G","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes""}","'compos':16 'drama':5 'epic':4 'feminist':8 'fool':2 'moonwalk':1 'must':13 'new':18 'orlean':19 'pioneer':11 'sink':14"
600,"Motions Details","A Awe-Inspiring Reflection of a Dog And a Student who must Kill a Car in An Abandoned Fun House",2006,1,5,"0.99",166,"16.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Behind the Scenes""}","'abandon':21 'awe':5 'awe-inspir':4 'car':18 'detail':2 'dog':10 'fun':22 'hous':23 'inspir':6 'kill':16 'motion':1 'must':15 'reflect':7 'student':13"
602,"Mourning Purple","A Lacklusture Display of a Waitress And a Lumberjack who must Chase a Pioneer in New Orleans",2006,1,5,"0.99",146,"14.99","PG","2013-05-26 14:50:58.951","{Trailers,Commentaries,""Deleted Scenes"",""Behind the Scenes""}","'chase':14 'display':5 'lacklustur':4 'lumberjack':11 'mourn':1 'must':13 'new':18 'orlean':19 'pioneer':16 'purpl':2 'waitress':8"
605,"Mulholland Beast","A Awe-Inspiring Display of a Husband And a Squirrel who must Battle a Sumo Wrestler in A Jet Boat",2006,1,7,"2.99",157,"13.99","PG","2013-05-26 14:50:58.951","{Trailers,""Deleted Scenes"",""Behind the Scenes""}","'awe':5 'awe-inspir':4 'battl':16 'beast':2 'boat':23 'display':7 'husband':10 'inspir':6 'jet':22 'mulholland':1 'must':15 'squirrel':13 'sumo':18 'wrestler':19"
606,"Mummy Creatures","A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia",2006,1,3,"0.99",160,"15.99","NC-17","2013-05-26 14:50:58.951","{Trailers,""Behind the Scenes""}","'australia':19 'charact':5 'creatur':2 'crocodil':9 'dentist':17 'fate':4 'meet':15 'monkey':12 'mummi':1 'must':14 'studi':6"
626,"Noon Papi","A Unbelieveable Character Study of a Mad Scientist And a Astronaut who must Find a Pioneer in A Manhattan Penthouse",2006,1,5,"2.99",57,"12.99","G","2013-05-26 14:50:58.951","{""Behind the Scenes""}","'astronaut':13 'charact':5 'find':16 'mad':9 'manhattan':21 'must':15 'noon':1 'papi':2 'penthous':22 'pioneer':18 'scientist':10 'studi':6 'unbeliev':4"
